Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16012, 11, 5, 6.636, 4.137, 1.364, 298.438, 0.619, 99.725, 2.000, 0.000, 4.000, 0.000, 0.000, 7492, 0.000, 0, 0, False, 1208.0, 1883.0, 2040.0, 0.684, 100.000, 0.0, 9, False, 1945.0, 0.705, 100.000, 0.0, 4, False, 1914.0, 0.758, 100.000, 0.0, 17, False, 2219.0, 0.705, 100.000, 0.0, 6, False, 2114.0, 0.576, 100.000, 0.0, 11, False, 2091.0, 0.718, 100.000, 0.0, 11, False, 1883.0, 0.809, 100.000, 0.0, 21, False, 2038.0, 0.742, 100.000, 0.0, 21, False, 1944.0, 0.950, 100.000, 0.0, 17, False, 2216.0, 0.854, 100.000, 0.0, 11, False, 1883.0
16010, 26, 6, 7.500, 2.082, 0.654, 297.497, 0.272, 172.362, 1.808, 0.402, 2.000, 0.222, 1.000, 3478, 0.000, 0, 0, False, 632.0, 2347.0, 2494.0, 1.574, 100.000, 0.0, 16, False, 2800.0, 1.772, 100.000, 0.0, 10, False, 2475.0, 1.591, 100.000, 0.0, 27, False, 2818.0, 1.588, 100.000, 0.0, 39, False, 2665.0, 1.656, 100.000, 0.0, 20, False, 2347.0, 1.882, 100.000, 0.0, 37, False, 2610.0, 1.724, 100.000, 0.0, 16, False, 2513.0, 1.990, 100.000, 0.0, 22, False, 2626.0, 1.862, 100.000, 0.0, 4, False, 2491.0, 1.636, 100.000, 0.0, 34, False, 2347.0
16013, 19, 6, 6.789, 4.380, 2.789, 303.845, 0.879, 42.761, 2.737, 0.562, 4.000, 0.205, 2.000, 15852, 0.000, 0, 0, False, 3045.0, 3831.0, 3951.0, 1.503, 100.000, 0.0, 29, False, 3982.0, 1.968, 100.000, 0.0, 16, False, 4048.0, 1.771, 100.000, 0.0, 27, False, 3903.0, 2.062, 100.000, 0.0, 4, False, 4044.0, 1.882, 100.000, 0.0, 41, False, 3831.0, 1.755, 100.000, 0.0, 15, False, 4134.0, 1.714, 100.000, 0.0, 25, False, 3939.0, 1.715, 100.000, 0.0, 8, False, 4006.0, 1.600, 100.000, 0.0, 31, False, 3919.0, 1.412, 100.000, 0.0, 9, False, 3831.0
16011, 47, 5, 7.213, 1.525, 0.830, 300.605, 0.390, 171.350, 1.000, 0.000, 2.000, 0.000, 0.000, 2822, 0.000, 0, 0, False, 953.0, 4028.0, 4244.0, 4.050, 100.000, 0.0, 32, False, 4162.0, 4.676, 100.000, 0.0, 39, False, 4234.0, 4.840, 100.000, 0.0, 40, False, 4081.0, 4.112, 100.000, 0.0, 28, False, 4457.0, 3.630, 100.000, 0.0, 39, False, 4361.0, 3.909, 100.000, 0.0, 11, False, 4028.0, 3.901, 100.000, 0.0, 45, False, 4314.0, 4.104, 100.000, 0.0, 5, False, 4391.0, 4.453, 100.000, 0.0, 10, False, 4252.0, 3.829, 100.000, 0.0, 48, False, 4028.0
16015, 44, 7, 6.977, 5.550, 1.023, 299.583, 0.906, 32.721, 2.682, 0.601, 5.000, 0.224, 2.000, 371966, 0.000, 0, 0, False, 1909.0, 6800.0, 7202.0, 6.295, 100.000, 0.0, 22, False, 7240.0, 5.919, 100.000, 0.0, 27, False, 7079.0, 5.513, 100.000, 0.0, 31, False, 7250.0, 5.765, 100.000, 0.0, 5, False, 7346.0, 6.218, 100.000, 0.0, 20, False, 7321.0, 5.379, 100.000, 0.0, 14, False, 6800.0, 6.059, 100.000, 0.0, 30, False, 7142.0, 5.610, 100.000, 0.0, 43, False, 7351.0, 5.865, 100.000, 0.0, 19, False, 7354.0, 5.374, 100.000, 0.0, 9, False, 6800.0
16014, 48, 7, 7.229, 5.499, 0.938, 298.081, 0.717, 75.965, 2.833, 0.429, 5.000, 0.152, 2.000, 458988, 0.000, 0, 0, False, 2150.0, 8808.0, 9457.0, 7.944, 100.000, 0.0, 18, False, 9208.0, 6.604, 100.000, 0.0, 40, False, 8967.0, 6.669, 100.000, 0.0, 16, False, 8808.0, 6.907, 100.000, 0.0, 47, False, 8871.0, 6.310, 100.000, 0.0, 18, False, 9046.0, 7.026, 100.000, 0.0, 48, False, 8832.0, 6.472, 100.000, 0.0, 48, False, 9011.0, 6.770, 100.000, 0.0, 15, False, 8913.0, 6.604, 100.000, 0.0, 41, False, 8995.0, 5.628, 100.000, 0.0, 27, False, 8808.0
16018, 73, 3, 2.452, 1.503, 0.973, 308.637, 0.134, 229.595, 0.521, 0.503, 2.000, 0.966, 1.000, 2340, 0.000, 0, 0, False, 2746.0, 11711.0, 11718.0, 9.622, 100.000, 0.0, 13, False, 12099.0, 9.128, 100.000, 0.0, 29, False, 12298.0, 10.211, 100.000, 0.0, 33, False, 12466.0, 9.788, 100.000, 0.0, 0, False, 11711.0, 9.117, 100.000, 0.0, 43, False, 11927.0, 8.814, 100.000, 0.0, 29, False, 11863.0, 8.926, 100.000, 0.0, 35, False, 11744.0, 9.184, 100.000, 0.0, 45, False, 12390.0, 9.191, 100.000, 0.0, 28, False, 12122.0, 9.575, 100.000, 0.0, 16, False, 11711.0
16017, 68, 5, 2.279, 1.458, 4.397, 306.284, 0.347, 185.659, 0.515, 0.503, 1.000, 0.978, 1.000, 388, 0.000, 0, 0, False, 11245.0, 12826.0, 12921.0, 13.408, 100.000, 0.0, 4, False, 13263.0, 11.110, 100.000, 0.0, 12, False, 12894.0, 11.765, 100.000, 0.0, 23, False, 13139.0, 10.638, 100.000, 0.0, 47, False, 13227.0, 12.227, 100.000, 0.0, 5, False, 13073.0, 12.075, 100.000, 0.0, 17, False, 13098.0, 11.054, 100.000, 0.0, 12, False, 13393.0, 12.754, 99.750, 0.0, 36, False, 13426.0, 12.292, 100.000, 0.0, 6, False, 12826.0, 10.545, 100.000, 0.0, 42, False, 12826.0
16019, 76, 6, 2.342, 1.994, 1.079, 300.157, 0.520, 121.561, 0.816, 0.828, 2.000, 1.015, 2.000, 2604, 0.000, 0, 0, False, 4552.0, 8902.0, 9012.0, 11.251, 100.000, 0.0, 48, False, 8963.0, 11.481, 100.000, 0.0, 15, False, 9334.0, 11.196, 100.000, 0.0, 17, False, 9475.0, 10.826, 100.000, 0.0, 34, False, 9297.0, 11.015, 100.000, 0.0, 37, False, 8946.0, 10.778, 100.000, 0.0, 31, False, 8902.0, 10.620, 100.000, 0.0, 18, False, 9250.0, 10.509, 100.000, 0.0, 46, False, 9395.0, 11.438, 100.000, 0.0, 14, False, 10008.0, 11.053, 100.000, 0.0, 5, False, 8902.0
16020, 59, 9, 2.559, 6.894, 4.305, 293.344, 0.769, 61.380, 1.797, 1.399, 7.000, 0.779, 4.000, 112792, 0.000, 0, 0, False, 9529.0, 13153.0, 13398.0, 10.980, 100.000, 0.0, 11, False, 13332.0, 13.690, 100.000, 0.0, 47, False, 13663.0, 13.387, 100.000, 0.0, 44, False, 13409.0, 13.316, 100.000, 0.0, 26, False, 13612.0, 13.870, 100.000, 0.0, 32, False, 13689.0, 12.789, 100.000, 0.0, 48, False, 13933.0, 11.435, 100.000, 0.0, 17, False, 13741.0, 13.367, 100.000, 0.0, 22, False, 13370.0, 12.862, 100.000, 0.0, 32, False, 13153.0, 12.844, 100.000, 0.0, 7, False, 13153.0
16022, 62, 5, 2.468, 3.993, 0.984, 299.928, 0.604, 103.311, 0.871, 0.820, 4.000, 0.941, 2.000, 51642, 0.001, 0, 0, False, 2303.0, 12038.0, 12201.0, 8.570, 100.000, 0.0, 3, False, 12539.0, 8.827, 100.000, 0.0, 11, False, 12446.0, 8.739, 100.000, 0.0, 35, False, 12439.0, 8.400, 100.000, 0.0, 36, False, 12507.0, 8.998, 100.000, 0.0, 13, False, 12071.0, 8.658, 100.000, 0.0, 12, False, 12038.0, 8.473, 100.000, 0.0, 23, False, 12343.0, 8.415, 100.000, 0.0, 37, False, 12405.0, 8.568, 100.000, 0.0, 38, False, 12435.0, 8.738, 100.000, 0.0, 17, False, 12038.0
