Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16010, 26, 6, 7.500, 2.082, 0.654, 297.497, 0.272, 172.362, 1.808, 0.402, 2.000, 0.222, 1.000, 3478, 0.000, 0, 0, False, 2, 0.5769230769230769, 632.0, 1514.0, 1739.0, 0.040, 100.000, 1.0, -1, True, 1590.0, 0.273, 100.000, 0.0, -1, False, 1725.0, 0.031, 100.000, 1.0, -1, True, 1904.0, 0.056, 100.000, 0.0, -1, False, 1690.0, 0.050, 100.000, 0.0, -1, False, 1713.0, 0.060, 100.000, 0.0, -1, False, 1757.0, 0.050, 100.000, 2.0, -1, True, 1570.0, 5.430, 100.000, 0.0, 10, False, 1514.0, 5.504, 100.000, 0.0, 12, False, 1590.0, 5.407, 100.000, 0.0, 0, False, 1590.0, 5.298, 100.000, 0.0, 0, False, 1571.0, 5.488, 100.000, 1.0, 23, True, 1586.0, 5.461, 100.000, 0.0, 40, False, 1562.0, 5.533, 100.000, 0.0, 40, False, 1514.0, 5.550, 100.000, 0.0, 20, False, 1527.0, 5.523, 100.000, 0.0, 41, False, 1590.0, 5.305, 100.000, 0.0, 0, False, 1514.0
16013, 19, 6, 6.789, 4.380, 2.789, 303.845, 0.879, 42.761, 2.737, 0.562, 4.000, 0.205, 2.000, 15852, 0.000, 0, 0, False, 12, 6.894736842105263, 3045.0, 3045.0, 3113.0, 0.040, 100.000, 9.0, -1, True, 3157.0, 0.070, 100.000, 8.0, -1, True, 3045.0, 0.051, 100.000, 7.0, -1, True, 3167.0, 0.030, 100.000, 8.0, -1, True, 3075.0, 0.038, 100.000, 9.0, -1, True, 3081.0, 0.058, 100.000, 11.0, -1, True, 3161.0, 0.047, 100.000, 10.0, -1, True, 3045.0, 5.995, 100.000, 7.0, 0, True, 3045.0, 5.870, 100.000, 7.0, 0, True, 3045.0, 6.298, 100.000, 7.0, 0, True, 3045.0, 6.140, 100.000, 7.0, 0, True, 3045.0, 5.971, 100.000, 7.0, 0, True, 3045.0, 6.112, 100.000, 7.0, 0, True, 3045.0, 6.090, 100.000, 7.0, 0, True, 3045.0, 6.630, 100.000, 7.0, 0, True, 3045.0, 6.300, 100.000, 7.0, 0, True, 3045.0, 5.985, 100.000, 7.0, 0, True, 3045.0
16003, 39, 7, 2.436, 2.611, 0.667, 295.495, 0.639, 85.125, 1.205, 1.196, 3.000, 0.992, 3.000, 1812, 0.000, 0, 0, False, 6, 1.3333333333333333, 1774.0, 1909.0, 2680.0, 0.045, 100.000, 13.0, -1, True, 2406.0, 0.290, 100.000, 14.0, -1, True, 2244.0, 0.051, 100.000, 9.0, -1, True, 3024.0, 0.051, 100.000, 4.0, -1, True, 2232.0, 0.048, 100.000, 10.0, -1, True, 2605.0, 0.050, 100.000, 15.0, -1, True, 2266.0, 0.050, 100.000, 11.0, -1, True, 2147.0, 13.776, 100.000, 5.0, 2, True, 2032.0, 15.144, 100.000, 13.0, 4, True, 1909.0, 15.678, 100.000, 12.0, 15, True, 2152.0, 14.772, 100.000, 9.0, 5, True, 2057.0, 15.069, 100.000, 10.0, 18, True, 2026.0, 15.782, 100.000, 12.0, 19, True, 1973.0, 15.000, 100.000, 11.0, 35, True, 2091.0, 14.980, 100.000, 10.0, 5, True, 2044.0, 15.156, 100.000, 8.0, 6, True, 2081.0, 15.294, 100.000, 11.0, 13, True, 1909.0
16011, 47, 5, 7.213, 1.525, 0.830, 300.605, 0.390, 171.350, 1.000, 0.000, 2.000, 0.000, 0.000, 2822, 0.000, 0, 0, False, 3, 0.9361702127659575, 953.0, 2298.0, 2493.0, 0.094, 100.000, 1.0, -1, True, 2526.0, 0.935, 100.000, 3.0, -1, True, 2588.0, 0.106, 100.000, 2.0, -1, True, 2605.0, 0.134, 100.000, 1.0, -1, True, 2555.0, 0.121, 100.000, 4.0, -1, True, 2603.0, 0.093, 100.000, 2.0, -1, True, 2401.0, 0.116, 100.000, 4.0, -1, True, 2401.0, 13.120, 100.000, 4.0, 0, True, 2401.0, 13.640, 100.000, 4.0, 0, True, 2401.0, 13.430, 100.000, 4.0, 0, True, 2337.0, 12.910, 100.000, 4.0, 37, True, 2401.0, 13.390, 100.000, 4.0, 0, True, 2401.0, 13.100, 100.000, 4.0, 0, True, 2378.0, 13.025, 100.000, 1.0, 11, True, 2401.0, 13.243, 100.000, 4.0, 0, True, 2298.0, 13.669, 100.000, 4.0, 37, True, 2377.0, 12.575, 100.000, 0.0, 48, False, 2298.0
16017, 68, 5, 2.279, 1.458, 4.397, 306.284, 0.347, 185.659, 0.515, 0.503, 1.000, 0.978, 1.000, 388, 0.000, 0, 0, False, 39, 19.308823529411764, 11245.0, 11509.0, 11792.0, 0.075, 100.000, 0.0, -1, False, 12519.0, 0.090, 100.000, 0.0, -1, False, 11658.0, 0.055, 100.000, 0.0, -1, False, 12022.0, 0.060, 100.000, 1.0, -1, True, 11844.0, 0.045, 100.000, 0.0, -1, False, 12611.0, 0.080, 100.000, 0.0, -1, False, 11658.0, 0.070, 100.000, 0.0, -1, False, 11509.0, 22.260, 100.000, 0.0, 21, False, 11621.0, 22.460, 100.000, 0.0, 39, False, 11599.0, 22.482, 100.000, 0.0, 2, False, 11530.0, 22.685, 100.000, 0.0, 6, False, 11509.0, 22.615, 100.000, 0.0, 18, False, 11539.0, 22.402, 100.000, 0.0, 7, False, 11589.0, 22.640, 100.000, 0.0, 7, False, 11509.0, 21.875, 100.000, 0.0, 12, False, 11568.0, 22.717, 100.000, 0.0, 12, False, 11578.0, 22.313, 100.000, 0.0, 48, False, 11509.0
16016, 74, 5, 2.473, 1.415, 4.446, 293.344, 0.108, 227.529, 0.527, 0.503, 1.000, 0.954, 1.000, 428, 0.000, 0, 0, False, 46, 25.243243243243242, 12869.0, 13125.0, 13659.0, 0.092, 100.000, 0.0, -1, False, 14480.0, 0.106, 100.000, 0.0, -1, False, 13283.0, 0.077, 100.000, 0.0, -1, False, 13626.0, 0.053, 100.000, 0.0, -1, False, 14745.0, 0.078, 100.000, 0.0, -1, False, 13847.0, 0.074, 100.000, 0.0, -1, False, 13492.0, 0.091, 100.000, 0.0, -1, False, 13158.0, 26.207, 100.000, 0.0, 46, False, 13283.0, 26.621, 100.000, 0.0, 0, False, 13125.0, 26.210, 100.000, 0.0, 24, False, 13158.0, 26.930, 100.000, 0.0, 24, False, 13158.0, 26.233, 100.000, 0.0, 8, False, 13283.0, 25.865, 100.000, 0.0, 0, False, 13244.0, 26.796, 100.000, 0.0, 4, False, 13158.0, 27.115, 100.000, 0.0, 35, False, 13283.0, 26.681, 100.000, 0.0, 0, False, 13158.0, 27.508, 100.000, 0.0, 6, False, 13125.0
16018, 73, 3, 2.452, 1.503, 0.973, 308.637, 0.134, 229.595, 0.521, 0.503, 2.000, 0.966, 1.000, 2340, 0.000, 0, 0, False, 9, 1.6712328767123288, 2746.0, 8097.0, 9078.0, 0.060, 100.000, 0.0, -1, False, 8485.0, 0.457, 100.000, 0.0, -1, False, 8979.0, 0.088, 100.000, 0.0, -1, False, 9441.0, 0.080, 100.000, 0.0, -1, False, 8686.0, 0.074, 100.000, 0.0, -1, False, 8803.0, 0.064, 100.000, 0.0, -1, False, 9022.0, 0.064, 100.000, 0.0, -1, False, 8174.0, 25.577, 100.000, 0.0, 14, False, 8331.0, 24.394, 100.000, 0.0, 21, False, 8365.0, 25.485, 100.000, 0.0, 41, False, 8207.0, 25.214, 100.000, 0.0, 15, False, 8097.0, 25.493, 100.000, 0.0, 31, False, 8485.0, 24.497, 100.000, 0.0, 0, False, 8237.0, 24.978, 100.000, 0.0, 14, False, 8277.0, 25.058, 100.000, 0.0, 32, False, 8441.0, 25.637, 100.000, 0.0, 20, False, 8326.0, 25.464, 100.000, 0.0, 17, False, 8097.0
16015, 44, 7, 6.977, 5.550, 1.023, 299.583, 0.906, 32.721, 2.682, 0.601, 5.000, 0.224, 2.000, 371966, 0.000, 0, 0, False, 7, 1.8181818181818181, 1909.0, 2254.0, 2642.0, 0.298, 100.000, 79.0, -1, True, 2606.0, 1.496, 100.000, 83.0, -1, True, 2254.0, 0.268, 100.000, 87.0, -1, True, 2707.0, 0.275, 100.000, 71.0, -1, True, 2371.0, 0.321, 100.000, 85.0, -1, True, 2417.0, 0.372, 100.000, 69.0, -1, True, 2367.0, 0.301, 100.000, 83.0, -1, True, 2254.0, 35.480, 100.000, 87.0, 0, True, 2254.0, 34.259, 100.000, 87.0, 0, True, 2254.0, 35.648, 100.000, 87.0, 0, True, 2254.0, 35.098, 100.000, 87.0, 0, True, 2254.0, 35.719, 100.000, 87.0, 0, True, 2254.0, 36.853, 100.000, 87.0, 0, True, 2254.0, 35.410, 100.000, 87.0, 0, True, 2254.0, 36.108, 100.000, 87.0, 0, True, 2254.0, 34.326, 100.000, 87.0, 0, True, 2254.0, 34.542, 100.000, 87.0, 0, True, 2254.0
16014, 48, 7, 7.229, 5.499, 0.938, 298.081, 0.717, 75.965, 2.833, 0.429, 5.000, 0.152, 2.000, 458988, 0.000, 0, 0, False, 9, 2.5, 2150.0, 4181.0, 5125.0, 0.394, 100.000, 18.0, -1, True, 4415.0, 1.683, 100.000, 20.0, -1, True, 4890.0, 0.362, 100.000, 19.0, -1, True, 5093.0, 0.315, 100.000, 21.0, -1, True, 4636.0, 0.375, 100.000, 24.0, -1, True, 5050.0, 0.380, 100.000, 24.0, -1, True, 4714.0, 0.371, 100.000, 21.0, -1, True, 4181.0, 43.367, 100.000, 22.0, 49, True, 4410.0, 42.505, 100.000, 20.0, 48, True, 4415.0, 42.693, 100.000, 20.0, 0, True, 4364.0, 43.132, 100.000, 21.0, 43, True, 4342.0, 43.815, 100.000, 19.0, 7, True, 4307.0, 43.708, 100.000, 21.0, 10, True, 4415.0, 43.675, 100.000, 20.0, 0, True, 4248.0, 46.780, 100.000, 22.0, 49, True, 4307.0, 43.290, 100.000, 21.0, 42, True, 4415.0, 43.785, 100.000, 20.0, 0, True, 4181.0
16019, 76, 6, 2.342, 1.994, 1.079, 300.157, 0.520, 121.561, 0.816, 0.828, 2.000, 1.015, 2.000, 2604, 0.000, 0, 0, False, 16, 3.1052631578947367, 4552.0, 4854.0, 6446.0, 0.085, 100.000, 7.0, -1, True, 6199.0, 0.367, 100.000, 5.0, -1, True, 5299.0, 0.085, 100.000, 8.0, -1, True, 6117.0, 0.117, 100.000, 5.0, -1, True, 5261.0, 0.120, 100.000, 11.0, -1, True, 5997.0, 0.115, 100.000, 5.0, -1, True, 5477.0, 0.120, 100.000, 4.0, -1, True, 4913.0, 37.945, 100.000, 11.0, 16, True, 4877.0, 39.075, 100.000, 14.0, 38, True, 4885.0, 38.970, 100.000, 6.0, 13, True, 4857.0, 37.972, 100.000, 13.0, 25, True, 5061.0, 40.081, 100.000, 13.0, 11, True, 4854.0, 39.352, 100.000, 13.0, 49, True, 5009.0, 38.999, 100.000, 15.0, 13, True, 4989.0, 37.714, 100.000, 6.0, 10, True, 4961.0, 39.367, 100.000, 10.0, 6, True, 4913.0, 38.550, 100.000, 10.0, 8, True, 4854.0
16024, 63, 5, 7.413, 1.488, 4.381, 300.891, 0.116, 227.476, 0.937, 0.246, 1.000, 0.262, 1.000, 3852, 0.000, 0, 0, False, 36, 20.11111111111111, 8458.0, 8565.0, 8922.0, 0.155, 100.000, 0.0, -1, False, 9169.0, 0.242, 100.000, 0.0, -1, False, 8567.0, 0.151, 100.000, 0.0, -1, False, 8888.0, 0.175, 100.000, 0.0, -1, False, 9083.0, 0.151, 100.000, 0.0, -1, False, 9005.0, 0.191, 100.000, 0.0, -1, False, 8802.0, 0.208, 100.000, 0.0, -1, False, 8567.0, 19.925, 100.000, 0.0, 0, False, 8565.0, 19.212, 100.000, 0.0, 47, False, 8567.0, 20.025, 100.000, 0.0, 0, False, 8567.0, 19.261, 100.000, 0.0, 0, False, 8567.0, 18.620, 100.000, 0.0, 0, False, 8567.0, 20.160, 100.000, 0.0, 0, False, 8565.0, 19.615, 100.000, 0.0, 28, False, 8567.0, 19.435, 100.000, 0.0, 0, False, 8567.0, 19.955, 100.000, 0.0, 0, False, 8567.0, 20.140, 100.000, 0.0, 0, False, 8565.0
16026, 53, 6, 7.736, 1.998, 0.868, 298.798, 0.245, 179.853, 1.906, 0.295, 2.000, 0.155, 1.000, 13108, 0.000, 0, 0, False, 8, 1.6603773584905661, 1993.0, 3009.0, 3649.0, 0.123, 100.000, 0.0, -1, False, 3081.0, 1.222, 100.000, 0.0, -1, False, 3258.0, 0.185, 100.000, 0.0, -1, False, 3416.0, 0.170, 100.000, 1.0, -1, True, 3295.0, 0.133, 100.000, 0.0, -1, False, 3429.0, 0.147, 100.000, 0.0, -1, False, 3333.0, 0.165, 100.000, 1.0, -1, True, 3081.0, 18.660, 100.000, 0.0, 0, False, 3061.0, 17.854, 100.000, 0.0, 7, False, 3081.0, 17.264, 100.000, 0.0, 0, False, 3009.0, 17.365, 100.000, 0.0, 25, False, 3081.0, 17.438, 100.000, 0.0, 0, False, 3081.0, 17.790, 100.000, 0.0, 0, False, 3060.0, 17.075, 100.000, 0.0, 34, False, 3074.0, 18.045, 100.000, 0.0, 18, False, 3081.0, 17.210, 100.000, 0.0, 0, False, 3081.0, 18.401, 100.000, 0.0, 0, False, 3009.0
16025, 77, 4, 7.584, 1.491, 4.416, 295.348, 0.363, 174.898, 0.974, 0.160, 1.000, 0.164, 1.000, 11222, 0.000, 0, 0, False, 44, 20, 10027.0, 10057.0, 10659.0, 0.287, 100.000, 2.0, -1, True, 10347.0, 0.495, 100.000, 1.0, -1, True, 10121.0, 0.251, 100.000, 3.0, -1, True, 10774.0, 0.231, 100.000, 3.0, -1, True, 10530.0, 0.324, 100.000, 3.0, -1, True, 11083.0, 0.278, 100.000, 3.0, -1, True, 10546.0, 0.243, 100.000, 2.0, -1, True, 10110.0, 28.605, 100.000, 3.0, 3, True, 10060.0, 28.328, 100.000, 2.0, 5, True, 10071.0, 28.384, 100.000, 1.0, 12, True, 10057.0, 29.373, 100.000, 3.0, 10, True, 10110.0, 28.595, 100.000, 3.0, 2, True, 10057.0, 29.283, 100.000, 3.0, 6, True, 10110.0, 28.676, 100.000, 2.0, 3, True, 10107.0, 29.729, 100.000, 3.0, 40, True, 10110.0, 29.548, 100.000, 2.0, 3, True, 10057.0, 28.599, 100.000, 2.0, 16, True, 10057.0
