Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16003, 39, 7, 2.436, 2.611, 0.667, 295.495, 0.639, 85.125, 1.205, 1.196, 3.000, 0.992, 3.000, 1812, 0.000, 0, 0, False, 1774.0, 3298.0, 3796.0, 1.494, 100.000, 0, 48, False, 3421.0, 1.524, 100.000, 0, 35, False, 3298.0, 1.423, 100.000, 0, 49, False, 3298.0, 1.411, 100.000, 0, 49, False, 3426.0, 1.415, 100.000, 0, 19, False, 3629.0, 1.359, 100.000, 0, 47, False, 3785.0, 1.308, 100.000, 0, 19, False, 3994.0, 1.342, 100.000, 0, 29, False, 3385.0, 1.392, 100.000, 0, 45, False, 3645.0, 1.388, 100.000, 0, 44, False, 3298.0
16010, 26, 6, 7.500, 2.082, 0.654, 297.497, 0.272, 172.362, 1.808, 0.402, 2.000, 0.222, 1.000, 3478, 0.000, 0, 0, False, 632.0, 2044.0, 2657.0, 0.821, 100.000, 0, 42, False, 2409.0, 0.920, 100.000, 0, 42, False, 2044.0, 0.839, 100.000, 0, 46, False, 2532.0, 0.824, 100.000, 0, 28, False, 2315.0, 0.741, 100.000, 0, 43, False, 2371.0, 0.820, 100.000, 0, 15, False, 2188.0, 0.826, 100.000, 0, 48, False, 2118.0, 0.761, 100.000, 0, 45, False, 2316.0, 0.776, 100.000, 0, 37, False, 2214.0, 0.823, 100.000, 0, 28, False, 2044.0
16013, 19, 6, 6.789, 4.380, 2.789, 303.845, 0.879, 42.761, 2.737, 0.562, 4.000, 0.205, 2.000, 15852, 0.000, 0, 0, False, 3045.0, 3587.0, 3609.0, 0.679, 100.000, 0, 37, False, 3839.0, 0.651, 100.000, 0, 43, False, 3718.0, 0.592, 100.000, 0, 46, False, 4013.0, 0.588, 100.000, 0, 32, False, 3587.0, 0.658, 100.000, 0, 27, False, 3899.0, 0.590, 100.000, 0, 42, False, 3840.0, 0.621, 100.000, 0, 38, False, 3854.0, 0.625, 100.000, 0, 49, False, 3751.0, 0.567, 100.000, 0, 50, False, 3768.0, 0.682, 100.000, 0, 44, False, 3587.0
16011, 47, 5, 7.213, 1.525, 0.830, 300.605, 0.390, 171.350, 1.000, 0.000, 2.000, 0.000, 0.000, 2822, 0.000, 0, 0, False, 953.0, 3524.0, 3532.0, 1.285, 100.000, 0, 25, False, 3524.0, 1.304, 100.000, 0, 27, False, 3558.0, 1.293, 100.000, 0, 49, False, 3817.0, 1.319, 100.000, 0, 26, False, 4020.0, 1.331, 100.000, 0, 33, False, 3533.0, 1.280, 100.000, 0, 47, False, 3659.0, 1.438, 100.000, 0, 26, False, 3660.0, 1.438, 100.000, 0, 49, False, 4188.0, 1.504, 100.000, 0, 43, False, 3583.0, 1.457, 100.000, 0, 50, False, 3524.0
16018, 73, 3, 2.452, 1.503, 0.973, 308.637, 0.134, 229.595, 0.521, 0.503, 2.000, 0.966, 1.000, 2340, 0.000, 0, 0, False, 2746.0, 10276.0, 10323.0, 1.393, 100.000, 0, 38, False, 10848.0, 1.584, 100.000, 0, 50, False, 10516.0, 1.524, 100.000, 0, 25, False, 10933.0, 1.633, 100.000, 0, 37, False, 11308.0, 1.632, 100.000, 0, 33, False, 11050.0, 1.687, 100.000, 0, 50, False, 10966.0, 1.525, 100.000, 0, 33, False, 10613.0, 1.644, 100.000, 0, 50, False, 10276.0, 1.742, 100.000, 0, 34, False, 10719.0, 1.588, 100.000, 0, 44, False, 10276.0
16015, 44, 7, 6.977, 5.550, 1.023, 299.583, 0.906, 32.721, 2.682, 0.601, 5.000, 0.224, 2.000, 371966, 0.000, 0, 0, False, 1909.0, 5965.0, 6962.0, 1.687, 100.000, 0, 46, False, 6619.0, 1.703, 100.000, 0, 50, False, 6089.0, 1.860, 100.000, 0, 49, False, 6360.0, 1.697, 100.000, 0, 28, False, 7099.0, 1.861, 100.000, 0, 42, False, 6512.0, 1.617, 100.000, 0, 45, False, 5965.0, 1.920, 100.000, 0, 35, False, 6482.0, 1.897, 100.000, 0, 40, False, 7190.0, 1.854, 100.000, 0, 49, False, 6531.0, 1.751, 100.000, 0, 50, False, 5965.0
16014, 48, 7, 7.229, 5.499, 0.938, 298.081, 0.717, 75.965, 2.833, 0.429, 5.000, 0.152, 2.000, 458988, 0.000, 0, 0, False, 2150.0, 7988.0, 8540.0, 1.823, 100.000, 0, 43, False, 8267.0, 1.916, 100.000, 0, 45, False, 8239.0, 1.936, 100.000, 0, 42, False, 8151.0, 2.028, 100.000, 0, 46, False, 8388.0, 1.965, 100.000, 0, 50, False, 8042.0, 1.864, 100.000, 0, 48, False, 8261.0, 1.944, 100.000, 0, 45, False, 8778.0, 2.215, 100.000, 0, 49, False, 7988.0, 2.116, 100.000, 0, 37, False, 8488.0, 2.090, 100.000, 0, 49, False, 7988.0
16017, 68, 5, 2.279, 1.458, 4.397, 306.284, 0.347, 185.659, 0.515, 0.503, 1.000, 0.978, 1.000, 388, 0.000, 0, 0, False, 11245.0, 12183.0, 12438.0, 2.097, 100.000, 0, 36, False, 12586.0, 2.289, 100.000, 0, 11, False, 12564.0, 2.132, 100.000, 0, 43, False, 12301.0, 2.286, 100.000, 0, 45, False, 13007.0, 2.257, 100.000, 0, 49, False, 12449.0, 2.356, 100.000, 0, 24, False, 12183.0, 2.341, 100.000, 0, 38, False, 12503.0, 2.479, 100.000, 0, 31, False, 12440.0, 2.394, 100.000, 0, 47, False, 12760.0, 2.458, 100.000, 0, 30, False, 12183.0
16016, 74, 5, 2.473, 1.415, 4.446, 293.344, 0.108, 227.529, 0.527, 0.503, 1.000, 0.954, 1.000, 428, 0.000, 0, 0, False, 12869.0, 13988.0, 14641.0, 2.308, 100.000, 0, 41, False, 14056.0, 2.485, 100.000, 0, 32, False, 14192.0, 2.451, 100.000, 0, 46, False, 14236.0, 2.350, 100.000, 0, 47, False, 13988.0, 2.389, 100.000, 0, 41, False, 14288.0, 2.550, 100.000, 0, 37, False, 14273.0, 2.506, 100.000, 0, 40, False, 14245.0, 2.788, 100.000, 0, 49, False, 14285.0, 2.743, 100.000, 0, 44, False, 14000.0, 2.661, 100.000, 0, 28, False, 13988.0
16019, 76, 6, 2.342, 1.994, 1.079, 300.157, 0.520, 121.561, 0.816, 0.828, 2.000, 1.015, 2.000, 2604, 0.000, 0, 0, False, 4552.0, 7115.0, 7633.0, 2.686, 100.000, 0, 50, False, 8312.0, 2.652, 100.000, 0, 42, False, 8882.0, 2.766, 100.000, 0, 49, False, 7133.0, 2.753, 100.000, 0, 50, False, 8641.0, 2.622, 100.000, 0, 48, False, 8427.0, 2.803, 100.000, 0, 50, False, 8298.0, 2.814, 100.000, 0, 37, False, 8196.0, 2.933, 100.000, 0, 43, False, 8057.0, 2.758, 100.000, 0, 48, False, 7115.0, 2.923, 100.000, 0, 40, False, 7115.0
