Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16010, 26, 6, 7.500, 2.082, 0.654, 297.497, 0.272, 172.362, 1.808, 0.402, 2.000, 0.222, 1.000, 3478, 0.000, 0, 0, False, 632.0, 1843.0, 2107.0, 6.936, 100.000, 0.0, 10, False, 1996.0, 6.511, 100.000, 0.0, 50, False, 2006.0, 6.243, 100.000, 0.0, 46, False, 1918.0, 6.411, 100.000, 0.0, 20, False, 2003.0, 6.519, 100.000, 2.0, 42, True, 2056.0, 7.364, 100.000, 0.0, 29, False, 1843.0, 6.718, 100.000, 1.0, 41, True, 2252.0, 6.439, 100.000, 0.0, 11, False, 2004.0, 6.996, 100.000, 0.0, 39, False, 2126.0, 6.729, 100.000, 0.0, 21, False, 1843.0
16003, 39, 7, 2.436, 2.611, 0.667, 295.495, 0.639, 85.125, 1.205, 1.196, 3.000, 0.992, 3.000, 1812, 0.000, 0, 0, False, 1774.0, 2385.0, 2385.0, 14.719, 100.000, 11.0, 41, True, 2732.0, 16.804, 100.000, 17.0, 19, True, 2576.0, 15.361, 100.000, 8.0, 45, True, 2725.0, 16.661, 100.000, 14.0, 14, True, 2782.0, 16.089, 100.000, 15.0, 43, True, 2770.0, 15.821, 100.000, 9.0, 6, True, 2674.0, 16.441, 100.000, 9.0, 42, True, 2567.0, 16.374, 100.000, 13.0, 41, True, 2622.0, 16.815, 100.000, 12.0, 14, True, 2789.0, 15.400, 100.000, 9.0, 26, True, 2385.0
16013, 19, 6, 6.789, 4.380, 2.789, 303.845, 0.879, 42.761, 2.737, 0.562, 4.000, 0.205, 2.000, 15852, 0.000, 0, 0, False, 3045.0, 3257.0, 3380.0, 6.688, 100.000, 7.0, 47, True, 3275.0, 6.254, 100.000, 5.0, 30, True, 3302.0, 6.934, 100.000, 9.0, 49, True, 3257.0, 7.031, 100.000, 6.0, 41, True, 3306.0, 6.849, 100.000, 7.0, 20, True, 3441.0, 6.679, 100.000, 10.0, 49, True, 3417.0, 6.998, 100.000, 8.0, 48, True, 3467.0, 6.991, 100.000, 11.0, 44, True, 3408.0, 6.481, 100.000, 5.0, 48, True, 3278.0, 6.648, 100.000, 4.0, 48, True, 3257.0
16011, 47, 5, 7.213, 1.525, 0.830, 300.605, 0.390, 171.350, 1.000, 0.000, 2.000, 0.000, 0.000, 2822, 0.000, 0, 0, False, 953.0, 2835.0, 3031.0, 15.432, 100.000, 3.0, 19, True, 3236.0, 14.238, 100.000, 0.0, 28, False, 2945.0, 14.890, 100.000, 3.0, 35, True, 3381.0, 14.651, 100.000, 2.0, 20, True, 2966.0, 14.150, 100.000, 0.0, 24, False, 3227.0, 13.908, 100.000, 1.0, 10, True, 2835.0, 13.904, 100.000, 0.0, 44, False, 3014.0, 13.524, 100.000, 0.0, 46, False, 2954.0, 13.389, 100.000, 1.0, 23, True, 3073.0, 13.038, 100.000, 0.0, 22, False, 2835.0
16017, 68, 5, 2.279, 1.458, 4.397, 306.284, 0.347, 185.659, 0.515, 0.503, 1.000, 0.978, 1.000, 388, 0.000, 0, 0, False, 11245.0, 12321.0, 12731.0, 24.180, 100.000, 0.0, 33, False, 12455.0, 23.442, 100.000, 0.0, 41, False, 12442.0, 23.987, 100.000, 0.0, 47, False, 12327.0, 23.543, 100.000, 0.0, 47, False, 12326.0, 24.060, 100.000, 0.0, 50, False, 12883.0, 25.619, 100.000, 0.0, 18, False, 12321.0, 24.466, 100.000, 0.0, 26, False, 12910.0, 25.083, 100.000, 0.0, 26, False, 12755.0, 23.817, 100.000, 0.0, 50, False, 12658.0, 23.806, 100.000, 0.0, 50, False, 12321.0
16016, 74, 5, 2.473, 1.415, 4.446, 293.344, 0.108, 227.529, 0.527, 0.503, 1.000, 0.954, 1.000, 428, 0.000, 0, 0, False, 12869.0, 13830.0, 14379.0, 25.951, 100.000, 0.0, 38, False, 14332.0, 26.939, 100.000, 0.0, 45, False, 13984.0, 26.978, 100.000, 0.0, 48, False, 13904.0, 26.903, 100.000, 0.0, 50, False, 13830.0, 27.447, 100.000, 0.0, 36, False, 14335.0, 28.810, 100.000, 0.0, 40, False, 14218.0, 27.061, 100.000, 0.0, 22, False, 14391.0, 27.758, 100.000, 0.0, 46, False, 14182.0, 28.659, 100.000, 0.0, 46, False, 14510.0, 27.687, 100.000, 0.0, 30, False, 13830.0
16018, 73, 3, 2.452, 1.503, 0.973, 308.637, 0.134, 229.595, 0.521, 0.503, 2.000, 0.966, 1.000, 2340, 0.000, 0, 0, False, 2746.0, 9207.0, 9207.0, 25.876, 100.000, 0.0, 47, False, 9548.0, 26.338, 100.000, 0.0, 50, False, 9245.0, 26.197, 100.000, 0.0, 41, False, 9461.0, 25.629, 100.000, 0.0, 46, False, 9234.0, 24.888, 100.000, 0.0, 50, False, 9393.0, 26.651, 100.000, 0.0, 31, False, 9526.0, 25.588, 100.000, 0.0, 30, False, 9428.0, 25.938, 100.000, 0.0, 42, False, 9615.0, 25.886, 100.000, 0.0, 18, False, 9590.0, 27.242, 100.000, 0.0, 45, False, 9207.0
16015, 44, 7, 6.977, 5.550, 1.023, 299.583, 0.906, 32.721, 2.682, 0.601, 5.000, 0.224, 2.000, 371966, 0.001, 0, 0, False, 1909.0, 3003.0, 3146.0, 35.402, 100.000, 64.0, 19, True, 3003.0, 36.819, 100.000, 66.0, 49, True, 3250.0, 36.686, 100.000, 61.0, 19, True, 3079.0, 36.230, 100.000, 72.0, 49, True, 3322.0, 37.369, 100.000, 56.0, 32, True, 3037.0, 34.691, 100.000, 59.0, 38, True, 3375.0, 36.792, 100.000, 61.0, 14, True, 3076.0, 37.484, 100.000, 64.0, 47, True, 3136.0, 36.348, 100.000, 55.0, 49, True, 3236.0, 37.797, 100.000, 67.0, 20, True, 3003.0
16014, 48, 7, 7.229, 5.499, 0.938, 298.081, 0.717, 75.965, 2.833, 0.429, 5.000, 0.152, 2.000, 458988, 0.000, 0, 0, False, 2150.0, 6106.0, 6179.0, 44.533, 100.000, 23.0, 44, True, 6178.0, 42.012, 100.000, 18.0, 47, True, 6135.0, 45.270, 100.000, 20.0, 25, True, 6129.0, 44.259, 100.000, 30.0, 47, True, 6356.0, 43.853, 100.000, 22.0, 46, True, 6106.0, 45.265, 100.000, 24.0, 46, True, 6545.0, 47.295, 100.000, 21.0, 38, True, 6375.0, 43.312, 100.000, 23.0, 50, True, 6110.0, 45.294, 100.000, 21.0, 34, True, 6171.0, 45.237, 100.000, 26.0, 48, True, 6106.0
16019, 76, 6, 2.342, 1.994, 1.079, 300.157, 0.520, 121.561, 0.816, 0.828, 2.000, 1.015, 2.000, 2604, 0.000, 0, 0, False, 4552.0, 6012.0, 6521.0, 40.441, 100.000, 9.0, 34, True, 6012.0, 40.940, 100.000, 13.0, 47, True, 6203.0, 40.341, 100.000, 9.0, 37, True, 6056.0, 38.525, 100.000, 5.0, 30, True, 6416.0, 39.988, 100.000, 8.0, 44, True, 6519.0, 39.577, 100.000, 7.0, 50, True, 6320.0, 41.388, 100.000, 13.0, 44, True, 6544.0, 40.259, 100.000, 8.0, 26, True, 6369.0, 40.232, 100.000, 7.0, 44, True, 6339.0, 41.312, 100.000, 15.0, 41, True, 6012.0
16024, 63, 5, 7.413, 1.488, 4.381, 300.891, 0.116, 227.476, 0.937, 0.246, 1.000, 0.262, 1.000, 3852, 0.000, 0, 0, False, 8458.0, 10148.0, 11089.0, 23.135, 100.000, 0.0, 36, False, 11090.0, 21.591, 100.000, 0.0, 44, False, 11312.0, 22.549, 100.000, 0.0, 47, False, 10148.0, 21.656, 100.000, 0.0, 38, False, 10703.0, 22.591, 100.000, 0.0, 26, False, 10730.0, 21.734, 100.000, 0.0, 49, False, 11268.0, 21.238, 100.000, 0.0, 49, False, 10780.0, 22.964, 100.000, 0.0, 41, False, 11384.0, 22.670, 100.000, 0.0, 40, False, 10883.0, 21.169, 100.000, 0.0, 46, False, 10148.0
16026, 53, 6, 7.736, 1.998, 0.868, 298.798, 0.245, 179.853, 1.906, 0.295, 2.000, 0.155, 1.000, 13108, 0.000, 0, 0, False, 1993.0, 4251.0, 4531.0, 21.931, 100.000, 2.0, 47, True, 4734.0, 20.558, 100.000, 1.0, 39, True, 4569.0, 19.785, 100.000, 0.0, 47, False, 4699.0, 19.885, 100.000, 0.0, 12, False, 4569.0, 21.505, 100.000, 1.0, 23, True, 4924.0, 20.946, 100.000, 0.0, 45, False, 4694.0, 20.453, 100.000, 2.0, 22, True, 4862.0, 21.483, 100.000, 0.0, 28, False, 4469.0, 19.231, 100.000, 2.0, 16, True, 4251.0, 18.725, 100.000, 1.0, 38, True, 4251.0
16025, 77, 4, 7.584, 1.491, 4.416, 295.348, 0.363, 174.898, 0.974, 0.160, 1.000, 0.164, 1.000, 11222, 0.000, 0, 0, False, 10027.0, 12645.0, 13435.0, 31.634, 100.000, 1.0, 46, True, 12889.0, 30.160, 100.000, 2.0, 26, True, 13217.0, 31.404, 100.000, 3.0, 50, True, 13180.0, 28.720, 100.000, 0.0, 50, False, 13419.0, 31.589, 100.000, 0.0, 40, False, 13445.0, 30.207, 100.000, 1.0, 50, True, 13290.0, 30.597, 100.000, 3.0, 49, True, 13107.0, 31.201, 100.000, 3.0, 48, True, 12645.0, 29.918, 100.000, 2.0, 49, True, 13316.0, 30.926, 100.000, 0.0, 50, False, 12645.0
