Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16024, 63, 5, 7.413, 1.488, 4.381, 300.891, 0.116, 227.476, 0.937, 0.246, 1.000, 0.262, 1.000, 3852, 0.000, 0, 0, False, 8458.0, 10333.0, 10769.0, 18.905, 100.000, 0.0, 29, False, 10333.0, 18.598, 100.000, 0.0, 49, False, 10860.0, 18.864, 100.000, 0.0, 50, False, 10617.0, 18.417, 100.000, 0.0, 46, False, 10850.0, 17.901, 100.000, 0.0, 50, False, 11014.0, 17.812, 100.000, 0.0, 50, False, 10515.0, 18.882, 100.000, 0.0, 48, False, 10899.0, 18.541, 100.000, 0.0, 41, False, 10579.0, 17.839, 100.000, 0.0, 50, False, 11109.0, 18.941, 100.000, 0.0, 43, False, 10333.0
16026, 53, 6, 7.736, 1.998, 0.868, 298.798, 0.245, 179.853, 1.906, 0.295, 2.000, 0.155, 1.000, 13108, 0.000, 0, 0, False, 1993.0, 4345.0, 4795.0, 17.888, 100.000, 0.0, 35, False, 4345.0, 16.346, 100.000, 0.0, 47, False, 4543.0, 17.169, 100.000, 0.0, 45, False, 4530.0, 17.588, 100.000, 0.0, 42, False, 4526.0, 19.063, 100.000, 2.0, 50, True, 5066.0, 17.412, 100.000, 0.0, 31, False, 4418.0, 16.407, 100.000, 0.0, 41, False, 4863.0, 17.054, 100.000, 0.0, 46, False, 4569.0, 17.496, 100.000, 2.0, 50, True, 4698.0, 18.051, 100.000, 0.0, 46, False, 4345.0
16025, 77, 4, 7.584, 1.491, 4.416, 295.348, 0.363, 174.898, 0.974, 0.160, 1.000, 0.164, 1.000, 11222, 0.000, 0, 0, False, 10027.0, 12471.0, 12576.0, 26.332, 100.000, 3.0, 47, True, 13334.0, 25.519, 100.000, 1.0, 48, True, 13100.0, 26.847, 100.000, 1.0, 39, True, 13176.0, 25.594, 100.000, 1.0, 48, True, 12624.0, 26.560, 100.000, 1.0, 38, True, 12948.0, 26.330, 100.000, 2.0, 44, True, 12487.0, 26.729, 100.000, 1.0, 50, True, 12600.0, 25.593, 100.000, 2.0, 49, True, 12471.0, 27.370, 100.000, 2.0, 47, True, 13564.0, 26.250, 100.000, 3.0, 50, True, 12471.0
16022, 62, 5, 2.468, 3.993, 0.984, 299.928, 0.604, 103.311, 0.871, 0.820, 4.000, 0.941, 2.000, 51642, 0.000, 0, 0, False, 2303.0, 8552.0, 9176.0, 48.026, 100.000, 23.0, 39, True, 9019.0, 48.467, 100.000, 24.0, 27, True, 9038.0, 47.644, 100.000, 17.0, 50, True, 9310.0, 43.913, 100.000, 17.0, 47, True, 8908.0, 46.006, 100.000, 18.0, 29, True, 8876.0, 45.613, 100.000, 17.0, 50, True, 9404.0, 46.067, 100.000, 14.0, 38, True, 8957.0, 45.539, 100.000, 14.0, 45, True, 8988.0, 46.078, 100.000, 15.0, 43, True, 8552.0, 46.765, 100.000, 22.0, 50, True, 8552.0
16020, 59, 9, 2.559, 6.894, 4.305, 293.344, 0.769, 61.380, 1.797, 1.399, 7.000, 0.779, 4.000, 112792, 0.000, 0, 0, False, 9529.0, 10781.0, 10889.0, 66.974, 100.000, 20.0, 47, True, 11380.0, 66.890, 100.000, 17.0, 38, True, 10781.0, 67.693, 100.000, 17.0, 47, True, 11337.0, 67.395, 100.000, 17.0, 49, True, 11008.0, 69.479, 100.000, 20.0, 47, True, 11001.0, 67.095, 100.000, 17.0, 44, True, 11424.0, 66.622, 100.000, 16.0, 43, True, 10926.0, 65.624, 100.000, 19.0, 47, True, 11174.0, 68.318, 100.000, 22.0, 48, True, 10854.0, 67.020, 100.000, 17.0, 36, True, 10781.0
16021, 79, 5, 2.633, 4.010, 4.532, 306.139, 0.862, 49.953, 1.063, 0.867, 4.000, 0.816, 2.000, 87468, 0.000, 0, 0, False, 13213.0, 14072.0, 14637.0, 66.551, 100.000, 26.0, 37, True, 14284.0, 67.117, 100.000, 30.0, 46, True, 14072.0, 68.615, 100.000, 33.0, 48, True, 14802.0, 67.217, 100.000, 29.0, 46, True, 14516.0, 68.202, 100.000, 28.0, 49, True, 14455.0, 68.626, 100.000, 36.0, 36, True, 14601.0, 67.606, 100.000, 25.0, 46, True, 14487.0, 68.452, 100.000, 35.0, 48, True, 14410.0, 69.367, 100.000, 32.0, 50, True, 14749.0, 68.529, 100.000, 29.0, 24, True, 14072.0
16029, 52, 4, 7.212, 3.045, 4.231, 301.016, 0.827, 66.376, 1.865, 0.397, 3.000, 0.213, 2.000, 133754, 0.000, 0, 0, False, 7601.0, 8963.0, 9544.0, 24.139, 100.000, 14.0, 44, True, 9502.0, 24.840, 100.000, 16.0, 50, True, 9377.0, 24.563, 100.000, 16.0, 41, True, 9429.0, 23.464, 100.000, 18.0, 46, True, 9608.0, 24.183, 100.000, 14.0, 50, True, 8963.0, 23.577, 100.000, 10.0, 49, True, 9308.0, 24.014, 100.000, 10.0, 49, True, 9560.0, 24.162, 100.000, 15.0, 40, True, 9394.0, 24.601, 100.000, 18.0, 42, True, 9241.0, 23.983, 100.000, 10.0, 43, True, 8963.0
16027, 75, 8, 7.427, 2.488, 1.053, 300.106, 0.607, 93.470, 2.760, 0.430, 2.000, 0.156, 1.000, 41716, 0.000, 0, 0, False, 4110.0, 5900.0, 6052.0, 42.302, 100.000, 12.0, 42, True, 6162.0, 42.887, 100.000, 19.0, 45, True, 6265.0, 41.273, 100.000, 11.0, 24, True, 5900.0, 43.704, 100.000, 12.0, 46, True, 6172.0, 41.685, 100.000, 12.0, 49, True, 6103.0, 42.468, 100.000, 10.0, 30, True, 6054.0, 42.342, 100.000, 13.0, 50, True, 6261.0, 40.713, 100.000, 8.0, 49, True, 6150.0, 41.498, 100.000, 10.0, 49, True, 6121.0, 43.431, 100.000, 16.0, 47, True, 5900.0
16033, 22, 11, 2.818, 3.177, 2.818, 308.661, 0.655, 69.589, 2.727, 1.518, 3.000, 0.556, 5.000, 632, 0.000, 0, 0, False, 3349.0, 3349.0, 3352.0, 6.976, 100.000, 4.0, 50, True, 3446.0, 6.429, 100.000, 5.0, 36, True, 3360.0, 6.248, 100.000, 3.0, 27, True, 3424.0, 6.273, 100.000, 4.0, 48, True, 3349.0, 6.380, 100.000, 2.0, 35, True, 3371.0, 6.273, 100.000, 0.0, 33, True, 3411.0, 6.778, 100.000, 2.0, 39, True, 3533.0, 6.566, 100.000, 2.0, 18, True, 3415.0, 5.925, 100.000, 2.0, 40, True, 3402.0, 7.029, 100.000, 4.0, 23, True, 3349.0
16035, 16, 16, 2.438, 5.179, 0.750, 305.590, 0.783, 38.406, 3.188, 2.455, 6.000, 0.770, 7.000, 996, 0.000, 0, 0, False, 1278.0, 1278.0, 1278.0, 6.886, 100.000, 10.0, 17, True, 1280.0, 7.161, 100.000, 12.0, 18, True, 1278.0, 6.928, 100.000, 8.0, 46, True, 1280.0, 6.730, 100.000, 6.0, 10, True, 1278.0, 6.625, 100.000, 10.0, 33, True, 1278.0, 6.623, 100.000, 9.0, 4, True, 1327.0, 6.482, 100.000, 7.0, 24, True, 1329.0, 6.905, 100.000, 5.0, 11, True, 1278.0, 7.872, 100.000, 8.0, 15, True, 1278.0, 7.622, 100.000, 8.0, 1, True, 1278.0
16032, 35, 15, 2.457, 4.826, 3.714, 304.709, 0.633, 85.470, 2.571, 2.090, 5.000, 0.813, 7.000, 3338, 0.000, 0, 0, False, 5771.0, 5967.0, 6092.0, 21.368, 100.000, 3.0, 32, True, 5967.0, 22.381, 100.000, 6.0, 43, True, 6006.0, 19.656, 100.000, 2.0, 43, True, 6276.0, 20.426, 100.000, 6.0, 46, True, 6051.0, 20.281, 100.000, 2.0, 44, True, 6048.0, 20.232, 100.000, 2.0, 23, True, 5998.0, 19.674, 100.000, 2.0, 27, True, 6139.0, 21.991, 100.000, 2.0, 40, True, 6182.0, 19.942, 100.000, 2.0, 47, True, 6243.0, 19.760, 100.000, 2.0, 45, True, 5967.0
16023, 91, 4, 2.670, 2.959, 1.000, 298.342, 0.820, 68.619, 1.044, 0.829, 3.000, 0.794, 2.000, 67320, 0.000, 0, 0, False, 1804.0, 7212.0, 7528.0, 71.768, 100.000, 66.0, 40, True, 7447.0, 71.866, 100.000, 66.0, 30, True, 7517.0, 69.618, 100.000, 63.0, 16, True, 7591.0, 72.061, 100.000, 63.0, 25, True, 7294.0, 69.821, 100.000, 74.0, 16, True, 7361.0, 67.770, 100.000, 62.0, 20, True, 7284.0, 69.124, 100.000, 61.0, 31, True, 7212.0, 71.659, 100.000, 68.0, 32, True, 7408.0, 72.364, 100.000, 67.0, 48, True, 7319.0, 71.771, 100.000, 68.0, 36, True, 7212.0
16034, 28, 18, 2.464, 5.130, 0.679, 306.638, 0.594, 81.006, 2.500, 2.269, 5.000, 0.908, 8.000, 2666, 0.000, 0, 0, False, 1401.0, 1904.0, 2094.0, 17.048, 100.000, 11.0, 12, True, 1964.0, 16.223, 100.000, 9.0, 17, True, 1976.0, 16.016, 100.000, 7.0, 36, True, 2010.0, 15.909, 100.000, 8.0, 17, True, 1974.0, 16.595, 100.000, 6.0, 50, True, 1975.0, 16.015, 100.000, 9.0, 46, True, 1996.0, 17.510, 100.000, 13.0, 26, True, 2040.0, 16.002, 100.000, 8.0, 43, True, 1904.0, 15.746, 100.000, 16.0, 25, True, 2055.0, 17.340, 100.000, 11.0, 32, True, 1904.0
16040, 22, 18, 7.182, 4.968, 3.682, 307.930, 0.590, 82.264, 6.682, 1.323, 5.000, 0.198, 5.000, 6606, 0.000, 0, 0, False, 3954.0, 4269.0, 4508.0, 10.522, 100.000, 2.0, 50, True, 4290.0, 10.061, 100.000, 1.0, 43, True, 4462.0, 9.891, 100.000, 0.0, 50, False, 4526.0, 10.084, 100.000, 0.0, 19, False, 4571.0, 10.512, 100.000, 0.0, 45, False, 4269.0, 10.663, 100.000, 0.0, 50, False, 4461.0, 10.419, 100.000, 1.0, 27, True, 4499.0, 9.018, 100.000, 1.0, 32, True, 4353.0, 10.065, 100.000, 0.0, 30, False, 4587.0, 9.639, 100.000, 1.0, 30, True, 4269.0
16031, 68, 4, 7.456, 3.073, 0.926, 304.209, 0.822, 67.510, 1.897, 0.306, 3.000, 0.161, 1.000, 324442, 0.000, 0, 0, False, 2752.0, 5841.0, 6052.0, 40.905, 100.000, 43.0, 44, True, 6690.0, 39.338, 100.000, 41.0, 40, True, 6220.0, 41.056, 100.000, 45.0, 48, True, 6115.0, 41.375, 100.000, 39.0, 40, True, 6191.0, 41.869, 100.000, 40.0, 33, True, 6097.0, 42.395, 100.000, 58.0, 23, True, 5841.0, 39.289, 100.000, 53.0, 40, True, 6356.0, 40.214, 100.000, 33.0, 21, True, 5965.0, 37.559, 100.000, 37.0, 14, True, 6377.0, 38.740, 100.000, 38.0, 41, True, 5841.0
