Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16003, 39, 7, 2.436, 2.611, 0.667, 295.495, 0.639, 85.125, 1.205, 1.196, 3.000, 0.992, 3.000, 1812, 0.000, 0, 0, False, 1774.0, inf, inf, 74720.282, 0.000, 0, 0, False, inf, 81466.627, 0.000, 0, 0, False, inf, 77493.227, 0.000, 0, 0, False, inf, 80079.824, 0.000, 0, 0, False, inf, 81739.017, 0.000, 0, 0, False, inf, 81537.589, 0.000, 0, 0, False, inf, 80771.080, 0.000, 0, 0, False, inf, 79069.988, 0.000, 0, 0, False, inf, 81498.159, 0.000, 0, 0, False, inf, 76819.694, 0.000, 0, 0, False, inf
16017, 68, 5, 2.279, 1.458, 4.397, 306.284, 0.347, 185.659, 0.515, 0.503, 1.000, 0.978, 1.000, 388, 0.000, 0, 0, False, 11245.0, 12853.0, 12997.0, 16.283, 75.000, 0.0, 8, False, 13250.0, 34.541, 84.848, 0.0, 10, False, 13281.0, 33.995, 66.667, 0.0, 4, False, 13141.0, 32.924, 80.645, 0.0, 15, False, 13258.0, 28.803, 81.481, 0.0, 14, False, 12853.0, 25.855, 75.728, 0.0, 21, False, 13415.0, 23.369, 66.667, 0.5, 24, True, 13684.0, 32.481, 78.261, 0.0, 21, False, 12922.0, 28.444, 78.125, 0.0, 19, False, 12856.0, 14.467, 80.952, 0.0, 10, False, 12853.0
16002, 33, 6, 2.636, 1.908, 1.061, 301.379, 0.243, 182.404, 0.879, 0.820, 2.000, 0.933, 2.000, 442, 0.001, 0, 0, False, 1967.0, 3690.0, 3824.0, 91.900, 2.388, 0.0, 20, False, 4067.0, 144.132, 2.240, 0.0, 37, False, 3881.0, 90.812, 2.550, 0.0, 37, False, 3962.0, 91.595, 2.330, 0.0, 6, False, 3826.0, 135.847, 2.361, 0.0, 49, False, 3810.0, 144.993, 2.288, 0.0, 18, False, 3837.0, 116.277, 2.330, 0.0, 35, False, 3907.0, 100.604, 2.359, 0.0, 19, False, 3690.0, 89.428, 2.069, 0.0, 23, False, 3859.0, 124.310, 2.264, 0.0, 36, False, 3690.0
16016, 74, 5, 2.473, 1.415, 4.446, 293.344, 0.108, 227.529, 0.527, 0.503, 1.000, 0.954, 1.000, 428, 0.001, 0, 0, False, 12869.0, 14310.0, 14329.0, 40.525, 40.426, 0.0, 27, False, 14711.0, 81.601, 47.098, 0.0, 11, False, 14577.0, 46.928, 53.390, 0.0, 28, False, 14890.0, 64.161, 44.857, 0.0, 8, False, 14641.0, 51.269, 53.405, 0.0, 21, False, 14680.0, 71.391, 46.943, 0.0, 6, False, 14418.0, 64.495, 48.307, 0.0, 36, False, 14310.0, 34.280, 44.248, 0.0, 24, False, 14709.0, 78.771, 48.162, 0.0, 22, False, 14420.0, 53.017, 49.527, 0.0, 8, False, 14310.0
16015, 44, 7, 6.977, 5.550, 1.023, 299.583, 0.906, 32.721, 2.682, 0.601, 5.000, 0.224, 2.000, 371966, 0.001, 0, 0, False, 1909.0, inf, inf, 128556.432, 0.000, 0, 0, False, inf, 128690.097, 0.000, 0, 0, False, inf, 122480.365, 0.000, 0, 0, False, inf, 124039.089, 0.000, 0, 0, False, inf, 121609.645, 0.000, 0, 0, False, inf, 128690.126, 0.000, 0, 0, False, inf, 129144.949, 0.000, 0, 0, False, inf, 122903.729, 0.000, 0, 0, False, inf, 122563.994, 0.000, 0, 0, False, inf, 123052.120, 0.000, 0, 0, False, inf
16014, 48, 7, 7.229, 5.499, 0.938, 298.081, 0.717, 75.965, 2.833, 0.429, 5.000, 0.152, 2.000, 458988, 0.001, 0, 0, False, 2150.0, inf, inf, 158635.088, 0.000, 0, 0, False, inf, 157544.750, 0.000, 0, 0, False, inf, 154338.159, 0.000, 0, 0, False, inf, 153854.791, 0.000, 0, 0, False, inf, 160552.681, 0.000, 0, 0, False, inf, 157217.564, 0.000, 0, 0, False, inf, 154357.713, 0.000, 0, 0, False, inf, 152163.745, 0.000, 0, 0, False, inf, 150802.254, 0.000, 0, 0, False, inf, 152940.515, 0.000, 0, 0, False, inf
16018, 73, 3, 2.452, 1.503, 0.973, 308.637, 0.134, 229.595, 0.521, 0.503, 2.000, 0.966, 1.000, 2340, 0.001, 0, 0, False, 2746.0, inf, inf, 167666.621, 0.000, 0, 0, False, inf, 172483.558, 0.000, 0, 0, False, inf, 174708.955, 0.000, 0, 0, False, inf, 165506.581, 0.000, 0, 0, False, inf, 166139.957, 0.000, 0, 0, False, inf, 165098.290, 0.000, 0, 0, False, inf, 168565.864, 0.000, 0, 0, False, inf, 165660.901, 0.000, 0, 0, False, inf, 169708.595, 0.000, 0, 0, False, inf, 164768.022, 0.000, 0, 0, False, inf
16011, 47, 5, 7.213, 1.525, 0.830, 300.605, 0.390, 171.350, 1.000, 0.000, 2.000, 0.000, 0.000, 2822, 0.000, 0, 0, False, 953.0, inf, inf, 9676.188, 0.100, 0, 0, False, inf, 19119.950, 0.050, 0, 0, False, inf, 9558.043, 0.100, 0, 0, False, inf, 10223.739, 0.090, 0, 0, False, inf, 8902.180, 0.105, 0, 0, False, inf, 13110.021, 0.070, 0, 0, False, inf, 10229.566, 0.090, 0, 0, False, inf, 8160.422, 0.110, 0, 1, False, inf, 9226.794, 0.100, 0, 0, False, inf, 9183.067, 0.100, 0, 0, False, inf
16024, 63, 5, 7.413, 1.488, 4.381, 300.891, 0.116, 227.476, 0.937, 0.246, 1.000, 0.262, 1.000, 3852, 0.000, 0, 0, False, 8458.0, 10929.0, 11550.0, 57.143, 27.385, 0.0, 12, False, 11285.0, 36.110, 27.232, 0.0, 24, False, 11164.0, 45.033, 24.009, 0.0, 33, False, 11195.0, 33.779, 26.861, 0.0, 29, False, 11217.0, 26.674, 27.419, 0.0, 13, False, 11114.0, 38.883, 27.293, 0.0, 22, False, 11283.0, 89.262, 27.312, 0.0, 17, False, 10929.0, 31.402, 30.841, 0.0, 27, False, 11027.0, 36.871, 28.827, 0.0, 32, False, 11681.0, 51.598, 26.960, 0.0, 27, False, 10929.0
16022, 62, 5, 2.468, 3.993, 0.984, 299.928, 0.604, 103.311, 0.871, 0.820, 4.000, 0.941, 2.000, 51642, 0.001, 0, 0, False, 2303.0, inf, inf, 196895.856, 0.000, 0, 0, False, inf, 191978.411, 0.000, 0, 0, False, inf, 195972.953, 0.000, 0, 0, False, inf, 200646.787, 0.000, 0, 0, False, inf, 197043.359, 0.000, 0, 0, False, inf, 197751.313, 0.000, 0, 0, False, inf, 194695.615, 0.000, 0, 0, False, inf, 194333.474, 0.000, 0, 0, False, inf, 193353.315, 0.000, 0, 0, False, inf, 192862.866, 0.000, 0, 0, False, inf
